,Country Count,Top Region,Region Count,Top District,WineType,Producer,Rating,Price,URL,Lat,Long
0,6705,California,2496,Sonoma,acaibo,Trinite Estate,4.15,100.8,https://www.vivino.com/trinite-estate-acaibo/w/3227818?year=2014&price_id=31006041,38.5110803,-122.8473388
1,6705,California,2496,Sonoma,angeli (estate grown),Marietta,4.0,62.99,https://www.vivino.com/marietta-cellars-game-trail-estate-grown-cabernet-sauvignon-yorkville-highlands-red-wine-v/w/5593156?year=2018&price_id=30889247,38.5110803,-122.8473388
2,6705,California,2496,Sonoma,armé (estate grown),Marietta,4.0,62.99,https://www.vivino.com/marietta-cellars-game-trail-estate-grown-cabernet-sauvignon-yorkville-highlands-red-wine-v/w/5593156?year=2018&price_id=30889247,38.5110803,-122.8473388
3,6705,California,2496,Sonoma,christo (estate grown),Marietta,3.9,62.99,https://www.vivino.com/marietta-cellars-game-trail-estate-grown-cabernet-sauvignon-yorkville-highlands-red-wine-v/w/5593156?year=2018&price_id=30889247,38.5110803,-122.8473388
4,6705,California,2496,Sonoma,zinfandel,Marietta,4.0,62.99,https://www.vivino.com/marietta-cellars-game-trail-estate-grown-cabernet-sauvignon-yorkville-highlands-red-wine-v/w/5593156?year=2018&price_id=30889247,38.5110803,-122.8473388
5,6705,California,2496,Sonoma,archimedes,Francis Ford Coppola Winery,4.3,104.79,https://www.vivino.com/francis-ford-coppola-winery-archimedes/w/1176772?year=2018&price_id=31005166,38.5110803,-122.8473388
6,6705,California,2496,Sonoma,cabernet sauvignon,Francis Ford Coppola Winery,3.9799999999999995,104.79,https://www.vivino.com/francis-ford-coppola-winery-archimedes/w/1176772?year=2018&price_id=31005166,38.5110803,-122.8473388
7,6705,California,2496,Sonoma,director's cut cinema,Francis Ford Coppola Winery,4.1,104.79,https://www.vivino.com/francis-ford-coppola-winery-archimedes/w/1176772?year=2018&price_id=31005166,38.5110803,-122.8473388
8,6705,California,2496,Sonoma,baby blue,Blue Rock,4.15,41.93,https://www.vivino.com/blue-rock-vineyard-baby-blue-alexander-valley/w/2068397?year=2016&price_id=30990796,38.5110803,-122.8473388
9,6705,California,2496,Sonoma,basic black,Robert Biale Vineyards,4.3,107.1,https://www.vivino.com/robert-biale-vineyards-r-w-moore-vineyard-zinfandel/w/1648706?year=2011&price_id=30991756,38.5110803,-122.8473388
10,6705,California,2496,Sonoma,bell mountain estate red,Medlock Ames,4.2,98.0,https://www.vivino.com/medlock-ames-bell-mountain-estate-cabernet-sauvignon/w/2009097?year=2018&price_id=31006252,38.5110803,-122.8473388
11,6705,California,2496,Sonoma,cabernet sauvignon,Medlock Ames,4.3,98.0,https://www.vivino.com/medlock-ames-bell-mountain-estate-cabernet-sauvignon/w/2009097?year=2018&price_id=31006252,38.5110803,-122.8473388
12,6705,California,2496,Sonoma,besieged,Ravenswood,3.7,64.39,https://www.vivino.com/ravenswood-pickberry-red/w/1134781?year=2014&price_id=30988306,38.5110803,-122.8473388
13,6705,California,2496,Sonoma,cabernet sauvignon,Ravenswood,3.4,64.39,https://www.vivino.com/ravenswood-pickberry-red/w/1134781?year=2014&price_id=30988306,38.5110803,-122.8473388
14,6705,California,2496,Sonoma,pickberry red,Ravenswood,4.0,64.39,https://www.vivino.com/ravenswood-pickberry-red/w/1134781?year=2014&price_id=30988306,38.5110803,-122.8473388
15,6705,California,2496,Sonoma,cabernet franc,Alexander Valley Vineyards,4.0,95.19,https://www.vivino.com/alexander-valley-vineyards-cyrus/w/450?year=2016&price_id=31004635,38.5110803,-122.8473388
16,6705,California,2496,Sonoma,cabernet sauvignon,Alexander Valley Vineyards,4.0285714285714285,95.19,https://www.vivino.com/alexander-valley-vineyards-cyrus/w/450?year=2016&price_id=31004635,38.5110803,-122.8473388
17,6705,California,2496,Sonoma,cyrus,Alexander Valley Vineyards,4.4,95.19,https://www.vivino.com/alexander-valley-vineyards-cyrus/w/450?year=2016&price_id=31004635,38.5110803,-122.8473388
18,6705,California,2496,Sonoma,merlot,Alexander Valley Vineyards,3.7,95.19,https://www.vivino.com/alexander-valley-vineyards-cyrus/w/450?year=2016&price_id=31004635,38.5110803,-122.8473388
19,6705,California,2496,Sonoma,zinfandel,Alexander Valley Vineyards,3.8000000000000003,95.19,https://www.vivino.com/alexander-valley-vineyards-cyrus/w/450?year=2016&price_id=31004635,38.5110803,-122.8473388
20,6705,California,2496,Sonoma,cabernet franc,Camp,3.9,34.99,https://www.vivino.com/camp-cabernet-franc/w/4642560?year=2019&price_id=30868688,38.5110803,-122.8473388
21,6705,California,2496,Sonoma,cabernet sauvignon,Angeline,3.7,25.99,https://www.vivino.com/us-angeline-pinot-noir/w/1163013?year=2023&price_id=36980109,38.5110803,-122.8473388
22,6705,California,2496,Sonoma,cabernet sauvignon,Arrowood,3.9200000000000004,77.99,https://www.vivino.com/arrowood-winery-and-vineyard-knights-valley-cabernet-sauvignon/w/4975247?year=2018&price_id=34473049,38.5110803,-122.8473388
23,6705,California,2496,Sonoma,cabernet sauvignon,Banshee Wines,4.1,61.39,https://www.vivino.com/banshee-wines-cabernet-sauvignon-sonoma-county/w/9488270?year=2014&price_id=33341688,38.5110803,-122.8473388
24,6705,California,2496,Sonoma,pinot noir,Banshee Wines,3.966666666666667,61.39,https://www.vivino.com/banshee-wines-cabernet-sauvignon-sonoma-county/w/9488270?year=2014&price_id=33341688,38.5110803,-122.8473388
25,6705,California,2496,Sonoma,cabernet sauvignon,Bench,3.9,43.39,https://www.vivino.com/bench-us-cabernet-sauvignon/w/1279309?year=2019&price_id=30869799,38.5110803,-122.8473388
26,6705,California,2496,Sonoma,cabernet sauvignon,Benziger,3.8,23.0,https://www.vivino.com/benziger-cabernet-sauvignon/w/3579?year=2021&price_id=33879982,38.5110803,-122.8473388
27,6705,California,2496,Sonoma,merlot,Benziger,3.7,23.0,https://www.vivino.com/benziger-cabernet-sauvignon/w/3579?year=2021&price_id=33879982,38.5110803,-122.8473388
28,6705,California,2496,Sonoma,cabernet sauvignon,Bound,4.0,34.99,https://www.vivino.com/bound-cabernet-sauvignon/w/7251679?year=2018&price_id=30870921,38.5110803,-122.8473388
29,6705,California,2496,Sonoma,cabernet sauvignon,Clos du Bois,3.9,72.09,https://www.vivino.com/clos-du-bois-marlstone-red-blend/w/1248734?year=2012&price_id=30868684,38.5110803,-122.8473388
30,6705,California,2496,Sonoma,marlstone red blend,Clos du Bois,4.1,72.09,https://www.vivino.com/clos-du-bois-marlstone-red-blend/w/1248734?year=2012&price_id=30868684,38.5110803,-122.8473388
31,6705,California,2496,Sonoma,merlot,Clos du Bois,3.9,72.09,https://www.vivino.com/clos-du-bois-marlstone-red-blend/w/1248734?year=2012&price_id=30868684,38.5110803,-122.8473388
32,6705,California,2496,Sonoma,cabernet sauvignon,Cornell,4.433333333333334,244.99,https://www.vivino.com/cornell-cabernet-sauvignon/w/1483082?year=2017&price_id=30859592,38.5110803,-122.8473388
33,6705,California,2496,Sonoma,cabernet sauvignon,Decoy,4.066666666666666,62.99,https://www.vivino.com/decoy-limited-red/w/8666682?year=2018&price_id=31868102,38.5110803,-122.8473388
34,6705,California,2496,Sonoma,merlot,Decoy,3.95,62.99,https://www.vivino.com/decoy-limited-red/w/8666682?year=2018&price_id=31868102,38.5110803,-122.8473388
35,6705,California,2496,Sonoma,cabernet sauvignon,Details,4.1,43.0,https://www.vivino.com/details-cabernet-sauvignon/w/8691811?year=2019&price_id=30403522,38.5110803,-122.8473388
36,6705,California,2496,Sonoma,cabernet sauvignon,Ferrari Carano,4.133333333333334,97.99,https://www.vivino.com/ferrari-carano-vineyards-and-winery-prevail-west-face/w/4402?year=2014&price_id=31004838,38.5110803,-122.8473388
37,6705,California,2496,Sonoma,merlot,Ferrari Carano,3.966666666666667,97.99,https://www.vivino.com/ferrari-carano-vineyards-and-winery-prevail-west-face/w/4402?year=2014&price_id=31004838,38.5110803,-122.8473388
38,6705,California,2496,Sonoma,prevail west face,Ferrari Carano,4.5,97.99,https://www.vivino.com/ferrari-carano-vineyards-and-winery-prevail-west-face/w/4402?year=2014&price_id=31004838,38.5110803,-122.8473388
39,6705,California,2496,Sonoma,siena,Ferrari Carano,4.0,97.99,https://www.vivino.com/ferrari-carano-vineyards-and-winery-prevail-west-face/w/4402?year=2014&price_id=31004838,38.5110803,-122.8473388
40,6705,California,2496,Sonoma,cabernet sauvignon,Fisher Vineyards,4.566666666666666,240.0,https://www.vivino.com/fisher-vineyards-wedding-vineyard-cabernet-sauvignon/w/2076004?year=2017&price_id=29696047,38.5110803,-122.8473388
41,6705,California,2496,Sonoma,cabernet sauvignon,Frei Brothers,3.966666666666667,40.99,https://www.vivino.com/frei-brothers-cabernet-sauvignon/w/1539668?year=2020&price_id=36024887,38.5110803,-122.8473388
42,6705,California,2496,Sonoma,cabernet sauvignon,Geyser Peak,4.05,34.99,https://www.vivino.com/geyser-peak-winery-walking-tree-cabernet-sauvignon/w/1380951?year=2014&price_id=30988236,38.5110803,-122.8473388
43,6705,California,2496,Sonoma,cabernet sauvignon,Goldschmidt Vineyards,4.230769230769231,194.99,https://www.vivino.com/goldschmidt-vineyards-plus-game-ranch-cabernet-sauvignon/w/3867660?year=2019&price_id=35849314,38.5110803,-122.8473388
44,6705,California,2496,Sonoma,cabernet sauvignon,Hanna,3.9,68.59,https://www.vivino.com/hanna-cabernet-sauvignon/w/2306573?year=2012&price_id=30866269,38.5110803,-122.8473388
45,6705,California,2496,Sonoma,cabernet sauvignon,Herzog,3.88,71.39,https://www.vivino.com/us-herzog-special-reserve-cabernet-sauvignon/w/8438?year=2017&price_id=30990687,38.5110803,-122.8473388
46,6705,California,2496,Sonoma,cabernet sauvignon,Hobo,3.9,40.0,https://www.vivino.com/hobo-zinfandel/w/1150764?year=2018&price_id=28158790,38.5110803,-122.8473388
47,6705,California,2496,Sonoma,cabernet sauvignon,Johnson Family,3.8,25.19,https://www.vivino.com/johnson-cabernet-sauvignon/w/1800994?year=2018&price_id=30989864,38.5110803,-122.8473388
48,6705,California,2496,Sonoma,cabernet sauvignon,Jordan,4.290909090909091,699.99,https://www.vivino.com/jordan-cabernet-sauvignon/w/3987?year=1990&price_id=31004574,38.5110803,-122.8473388
49,6705,California,2496,Sonoma,cabernet sauvignon,Kendall-Jackson,3.9272727272727277,84.99,https://www.vivino.com/kendall-jackson-hawkeye-mountain-cabernet-sauvignon/w/1707664?year=2017&price_id=34473082,38.5110803,-122.8473388
50,6705,California,2496,Sonoma,merlot,Kendall-Jackson,3.75,84.99,https://www.vivino.com/kendall-jackson-hawkeye-mountain-cabernet-sauvignon/w/1707664?year=2017&price_id=34473082,38.5110803,-122.8473388
51,6705,California,2496,Sonoma,cabernet sauvignon,Kenwood,3.96,37.38,https://www.vivino.com/kenwood-jack-london-vineyard-cabernet-sauvignon/w/1677656?year=2016&price_id=30869693,38.5110803,-122.8473388
52,6705,California,2496,Sonoma,cabernet sauvignon,Lake Sonoma,4.05,49.99,https://www.vivino.com/lake-sonoma-winery-alexander-valley-cabernet-sauvignon/w/1175329?year=2021&price_id=35693864,38.5110803,-122.8473388
53,6705,California,2496,Sonoma,cabernet sauvignon,Lancaster Estate,4.42,144.99,https://www.vivino.com/lancaster-estate-winemaker-s-cuvee/w/6744723?year=2016&price_id=34483762,38.5110803,-122.8473388
54,6705,California,2496,Sonoma,winemaker’s cuvée,Lancaster Estate,4.5,144.99,https://www.vivino.com/lancaster-estate-winemaker-s-cuvee/w/6744723?year=2016&price_id=34483762,38.5110803,-122.8473388
55,6705,California,2496,Sonoma,cabernet sauvignon,Laurel Glen,4.266666666666667,152.36,https://www.vivino.com/us-laurel-glen-estate-cabernet-sauvignon/w/1221750?year=2014&price_id=31006805,38.5110803,-122.8473388
56,6705,California,2496,Sonoma,cabernet sauvignon,Les Lunes Wine,3.7,44.8,https://www.vivino.com/les-lunes-wine-brueske-vineyard-pinot-noir/w/7214283?year=2017&price_id=30870381,38.5110803,-122.8473388
57,6705,California,2496,Sonoma,cabernet sauvignon,Louis M. Martini,3.9499999999999997,249.99,https://www.vivino.com/louis-m-martini-lot-no-1-cabernet-sauvignon/w/1408430?year=2017&price_id=35525886,38.5110803,-122.8473388
58,6705,California,2496,Sonoma,cabernet sauvignon,Martin Ray,3.8,93.79,https://www.vivino.com/martin-ray-stags-leap-district-cabernet-sauvignon/w/1115616?year=2016&price_id=30454367,38.5110803,-122.8473388
59,6705,California,2496,Sonoma,pinot noir,Martin Ray,3.5,93.79,https://www.vivino.com/martin-ray-stags-leap-district-cabernet-sauvignon/w/1115616?year=2016&price_id=30454367,38.5110803,-122.8473388
60,6705,California,2496,Sonoma,cabernet sauvignon,Mauritson Loam,4.4,125.99,https://www.vivino.com/mauritson-loam-loam-cabernet-sauvignon/w/1417716?year=2014&price_id=31003687,38.5110803,-122.8473388
61,6705,California,2496,Sonoma,cabernet sauvignon,Michael Pozzan,3.8,26.74,https://www.vivino.com/michael-pozzan-winery-alexander-valley-cabernet-sauvignon/w/1949789?year=2017&price_id=30990483,38.5110803,-122.8473388
62,6705,California,2496,Sonoma,cabernet sauvignon,Mount Peak,4.4,97.99,https://www.vivino.com/mount-peak-sentinel-cabernet-sauvignon/w/5825209?year=2014&price_id=31006625,38.5110803,-122.8473388
63,6705,California,2496,Sonoma,gravity,Mount Peak,4.3,97.99,https://www.vivino.com/mount-peak-sentinel-cabernet-sauvignon/w/5825209?year=2014&price_id=31006625,38.5110803,-122.8473388
64,6705,California,2496,Sonoma,zinfandel,Mount Peak,4.225,97.99,https://www.vivino.com/mount-peak-sentinel-cabernet-sauvignon/w/5825209?year=2014&price_id=31006625,38.5110803,-122.8473388
65,6705,California,2496,Sonoma,cabernet sauvignon,Murphy-Goode,3.9,34.99,https://www.vivino.com/murphy-goode-estate-winery-liar-s-dice-zinfandel/w/87584?year=2018&price_id=31006209,38.5110803,-122.8473388
66,6705,California,2496,Sonoma,zinfandel,Murphy-Goode,3.9,34.99,https://www.vivino.com/murphy-goode-estate-winery-liar-s-dice-zinfandel/w/87584?year=2018&price_id=31006209,38.5110803,-122.8473388
67,6705,California,2496,Sonoma,cabernet sauvignon,North Coast Wine Co.,4.2,46.19,https://www.vivino.com/north-coast-wine-co-outerbound-cabernet-sauvignon/w/9445733?year=2018&price_id=30865184,38.5110803,-122.8473388
68,6705,California,2496,Sonoma,cabernet sauvignon,Olema,4.0,35.88,https://www.vivino.com/olema-cabernet-sauvignon/w/1107958?year=2019&price_id=30871305,38.5110803,-122.8473388
69,6705,California,2496,Sonoma,pinot noir,Olema,3.9,35.88,https://www.vivino.com/olema-cabernet-sauvignon/w/1107958?year=2019&price_id=30871305,38.5110803,-122.8473388
70,6705,California,2496,Sonoma,cabernet sauvignon,Outlot,4.1,33.59,https://www.vivino.com/outlot-cabernet-sauvignon/w/5719178?year=2017&price_id=30866731,38.5110803,-122.8473388
71,6705,California,2496,Sonoma,cabernet sauvignon,Picket Fence,3.9,35.0,https://www.vivino.com/picket-fence-cabernet-sauvignon/w/1552800?year=2017&price_id=30990718,38.5110803,-122.8473388
72,6705,California,2496,Sonoma,cabernet sauvignon,Pied a Terre,4.1,54.59,https://www.vivino.com/pied-a-terre-cabernet-sauvignon-sonoma-county/w/1288838?year=2015&price_id=30987682,38.5110803,-122.8473388
73,6705,California,2496,Sonoma,cabernet sauvignon,Rodney Strong,4.103225806451613,419.99,https://www.vivino.com/rodney-strong-estate-knotty-vines-zinfandel/w/1112368?year=2015&price_id=30866423,38.5110803,-122.8473388
74,6705,California,2496,Sonoma,merlot,Rodney Strong,3.8499999999999996,419.99,https://www.vivino.com/rodney-strong-estate-knotty-vines-zinfandel/w/1112368?year=2015&price_id=30866423,38.5110803,-122.8473388
75,6705,California,2496,Sonoma,symmetry meritage red,Rodney Strong,4.2,419.99,https://www.vivino.com/rodney-strong-estate-knotty-vines-zinfandel/w/1112368?year=2015&price_id=30866423,38.5110803,-122.8473388
76,6705,California,2496,Sonoma,upshot red blend,Rodney Strong,4.1,419.99,https://www.vivino.com/rodney-strong-estate-knotty-vines-zinfandel/w/1112368?year=2015&price_id=30866423,38.5110803,-122.8473388
77,6705,California,2496,Sonoma,zinfandel,Rodney Strong,4.0,419.99,https://www.vivino.com/rodney-strong-estate-knotty-vines-zinfandel/w/1112368?year=2015&price_id=30866423,38.5110803,-122.8473388
78,6705,California,2496,Sonoma,cabernet sauvignon,Roth,4.1,41.99,https://www.vivino.com/roth-cabernet-sauvignon/w/1132723?year=2018&price_id=30866323,38.5110803,-122.8473388
79,6705,California,2496,Sonoma,cabernet sauvignon,SIMI,4.0,58.41,https://www.vivino.com/simi-landslide-vineyard-cabernet-sauvignon/w/6683?year=2017&price_id=30889148,38.5110803,-122.8473388
80,6705,California,2496,Sonoma,merlot,SIMI,3.8,58.41,https://www.vivino.com/simi-landslide-vineyard-cabernet-sauvignon/w/6683?year=2017&price_id=30889148,38.5110803,-122.8473388
81,6705,California,2496,Sonoma,pinot noir,SIMI,3.9,58.41,https://www.vivino.com/simi-landslide-vineyard-cabernet-sauvignon/w/6683?year=2017&price_id=30889148,38.5110803,-122.8473388
82,6705,California,2496,Sonoma,cabernet sauvignon,Sebastiani,3.9333333333333336,34.26,https://www.vivino.com/sebastiani-vineyards-alexander-valley-cabernet-sauvignon/w/4414?year=2018&price_id=30869510,38.5110803,-122.8473388
83,6705,California,2496,Sonoma,cabernet sauvignon,Silver Oak,4.385,559.99,https://www.vivino.com/silver-oak-napa-valley-cabernet-sauvignon/w/3069?year=2007&price_id=30858961,38.5110803,-122.8473388
84,6705,California,2496,Sonoma,cabernet sauvignon,Skyside,3.733333333333333,258.99,https://www.vivino.com/skyside-cabernet-sauvignon/w/1128162?year=2014&price_id=30868047,38.5110803,-122.8473388
85,6705,California,2496,Sonoma,cabernet sauvignon,St. Francis,4.1000000000000005,109.0,https://www.vivino.com/st-francis-caro-santo-red-blend/w/1766630?year=2019&price_id=32302543,38.5110803,-122.8473388
86,6705,California,2496,Sonoma,claret,St. Francis,3.9,109.0,https://www.vivino.com/st-francis-caro-santo-red-blend/w/1766630?year=2019&price_id=32302543,38.5110803,-122.8473388
87,6705,California,2496,Sonoma,pinot noir,St. Francis,3.8,109.0,https://www.vivino.com/st-francis-caro-santo-red-blend/w/1766630?year=2019&price_id=32302543,38.5110803,-122.8473388
88,6705,California,2496,Sonoma,zinfandel,St. Francis,3.96,109.0,https://www.vivino.com/st-francis-caro-santo-red-blend/w/1766630?year=2019&price_id=32302543,38.5110803,-122.8473388
89,6705,California,2496,Sonoma,cabernet sauvignon,Stonestreet,4.242857142857143,228.19,https://www.vivino.com/stonestreet-winery-rockfall-cabernet-sauvignon/w/1319603?year=2017&price_id=30859632,38.5110803,-122.8473388
90,6705,California,2496,Sonoma,cabernet sauvignon,Stuhlmuller Vineyards,4.1,72.99,https://www.vivino.com/stuhlmuller-vineyards-estate-cabernet-sauvignon/w/82005?year=2020&price_id=36999660,38.5110803,-122.8473388
91,6705,California,2496,Sonoma,zinfandel,Stuhlmuller Vineyards,4.1,72.99,https://www.vivino.com/stuhlmuller-vineyards-estate-cabernet-sauvignon/w/82005?year=2020&price_id=36999660,38.5110803,-122.8473388
92,6705,California,2496,Sonoma,cabernet sauvignon,Sutro,4.5,89.59,https://www.vivino.com/sutro-warnecke-ranch-cabernet-sauvignon/w/4007452?year=2016&price_id=30990539,38.5110803,-122.8473388
93,6705,California,2496,Sonoma,cabernet sauvignon,The Calling,4.15,83.99,https://www.vivino.com/the-calling-our-tribute-cabernet-sauvignon/w/6876715?year=2015&price_id=30989164,38.5110803,-122.8473388
94,6705,California,2496,Sonoma,cabernet sauvignon,The Counselor,4.300000000000001,55.99,https://www.vivino.com/the-counselor-river-pass-vineyard-cabernet-sauvignon/w/2700576?year=2020&price_id=30455024,38.5110803,-122.8473388
95,6705,California,2496,Sonoma,cabernet sauvignon,Trentadue,4.16,49.99,https://www.vivino.com/trentadue-winery-la-storia-merlot/w/2087692?year=2021&price_id=35414307,38.5110803,-122.8473388
96,6705,California,2496,Sonoma,la storia cuveé 32,Trentadue,4.175,49.99,https://www.vivino.com/trentadue-winery-la-storia-merlot/w/2087692?year=2021&price_id=35414307,38.5110803,-122.8473388
97,6705,California,2496,Sonoma,la storia petite sirah,Trentadue,4.166666666666667,49.99,https://www.vivino.com/trentadue-winery-la-storia-merlot/w/2087692?year=2021&price_id=35414307,38.5110803,-122.8473388
98,6705,California,2496,Sonoma,merlot,Trentadue,4.2,49.99,https://www.vivino.com/trentadue-winery-la-storia-merlot/w/2087692?year=2021&price_id=35414307,38.5110803,-122.8473388
99,6705,California,2496,Sonoma,opr red,Trentadue,4.1,49.99,https://www.vivino.com/trentadue-winery-la-storia-merlot/w/2087692?year=2021&price_id=35414307,38.5110803,-122.8473388
100,6705,California,2496,Sonoma,zinfandel,Trentadue,4.3,49.99,https://www.vivino.com/trentadue-winery-la-storia-merlot/w/2087692?year=2021&price_id=35414307,38.5110803,-122.8473388
101,6705,California,2496,Sonoma,cabernet sauvignon,Trig Point,4.2,47.6,https://www.vivino.com/tric-point-cabernet-sauvignon-diamond-dust-vineyard/w/1323268?year=2020&price_id=30866958,38.5110803,-122.8473388
102,6705,California,2496,Sonoma,merlot,Trig Point,3.9,47.6,https://www.vivino.com/tric-point-cabernet-sauvignon-diamond-dust-vineyard/w/1323268?year=2020&price_id=30866958,38.5110803,-122.8473388
103,6705,California,2496,Sonoma,cabernet sauvignon,Trione,4.35,104.54,https://www.vivino.com/trione-block-twenty-one-cabernet-sauvignon/w/1281684?year=2017&price_id=31006173,38.5110803,-122.8473388
104,6705,California,2496,Sonoma,geyserville ranch henry's blend,Trione,4.2,104.54,https://www.vivino.com/trione-block-twenty-one-cabernet-sauvignon/w/1281684?year=2017&price_id=31006173,38.5110803,-122.8473388
105,6705,California,2496,Sonoma,cabernet sauvignon,Valravn,3.9,31.39,https://www.vivino.com/valravn-pinot-noir/w/7331634?year=2020&price_id=30868696,38.5110803,-122.8473388
106,6705,California,2496,Sonoma,pinot noir,Valravn,4.1,31.39,https://www.vivino.com/valravn-pinot-noir/w/7331634?year=2020&price_id=30868696,38.5110803,-122.8473388
107,6705,California,2496,Sonoma,zinfandel,Valravn,4.0,31.39,https://www.vivino.com/valravn-pinot-noir/w/7331634?year=2020&price_id=30868696,38.5110803,-122.8473388
108,6705,California,2496,Sonoma,cabernet sauvignon,Vanderpump,3.9,34.99,https://www.vivino.com/vanderpump-cabernet-sauvignon/w/8359318?year=2017&price_id=30868473,38.5110803,-122.8473388
109,6705,California,2496,Sonoma,cabernet sauvignon,Volunteer,4.2,40.59,https://www.vivino.com/volunteer-cabernet-sauvignon/w/1173169?year=2019&price_id=30869078,38.5110803,-122.8473388
110,6705,California,2496,Sonoma,cinq cépages,Château St. Jean,4.4,89.99,https://www.vivino.com/chateau-st-jean-cinq-cepages/w/1208940?year=2018&price_id=37047297,38.5110803,-122.8473388
111,6705,California,2496,Sonoma,geyserville,Ridge Vineyards,4.2555555555555555,433.99,https://www.vivino.com/ridge-vineyards-monte-bello/w/3715?year=2014&price_id=30860521,38.5110803,-122.8473388
112,6705,California,2496,Sonoma,three valleys,Ridge Vineyards,4.085714285714285,433.99,https://www.vivino.com/ridge-vineyards-monte-bello/w/3715?year=2014&price_id=30860521,38.5110803,-122.8473388
113,6705,California,2496,Sonoma,kick ranch sonoma county the siren red,Carica,4.1,61.76,https://www.vivino.com/carica-kick-ranch-sonoma-county-the-siren-red/w/1864786?year=2007&price_id=30390835,38.5110803,-122.8473388
114,6705,California,2496,Sonoma,la joie,Verite,4.5625,569.99,https://www.vivino.com/verite-wines-la-muse/w/10021?year=2012&price_id=25387080,38.5110803,-122.8473388
115,6705,California,2496,Sonoma,la muse,Verite,4.4875,569.99,https://www.vivino.com/verite-wines-la-muse/w/10021?year=2012&price_id=25387080,38.5110803,-122.8473388
116,6705,California,2496,Sonoma,le désir,Verite,4.5,569.99,https://www.vivino.com/verite-wines-la-muse/w/10021?year=2012&price_id=25387080,38.5110803,-122.8473388
117,6705,California,2496,Sonoma,meritage,Lyeth,4.1,27.99,https://www.vivino.com/lyeth-estate-meritage/w/1101077?year=2018&price_id=30991603,38.5110803,-122.8473388
118,6705,California,2496,Sonoma,merlot,Deerfield Ranch,4.0,134.99,https://www.vivino.com/deerfield-ranch-drx-meritage/w/1823621?year=2013&price_id=31867867,38.5110803,-122.8473388
119,6705,California,2496,Sonoma,red rex,Deerfield Ranch,4.4,134.99,https://www.vivino.com/deerfield-ranch-drx-meritage/w/1823621?year=2013&price_id=31867867,38.5110803,-122.8473388
120,6705,California,2496,Sonoma,merlot,Folie à Deux,3.6,30.79,https://www.vivino.com/folie-a-deux-winery-merlot/w/4375?year=2016&price_id=30987225,38.5110803,-122.8473388
121,6705,California,2496,Sonoma,merlot,Matanzas Creek,3.925,46.19,https://www.vivino.com/matanzas-creek-winery-merlot-alexander-valley/w/4166872?year=2015&price_id=30866947,38.5110803,-122.8473388
122,6705,California,2496,Sonoma,merlot,Taft Street,3.7,38.5,https://www.vivino.com/taft-street-winery-cabernet-sauvignon/w/2346044?year=2019&price_id=30991965,38.5110803,-122.8473388
123,6705,California,2496,Sonoma,nervo ranch heritage,Bedrock Wine Co.,4.2,174.99,https://www.vivino.com/bedrock-wine-co-kamen-vineyard-cabernet-sauvignon/w/4197453?year=2019&price_id=36270019,38.5110803,-122.8473388
124,6705,California,2496,Sonoma,oliver's blend,Skipstone,4.6,307.99,https://www.vivino.com/skipstone-oliver-s-blend/w/1239473?year=2010&price_id=30858995,38.5110803,-122.8473388
125,6705,California,2496,Sonoma,ophelia,T. Berkley,4.1,59.5,https://www.vivino.com/t-berkley-ophelia/w/8265250?year=2018&price_id=30901180,38.5110803,-122.8473388
126,6705,California,2496,Sonoma,pinot noir,Bennett Valley Cellars,4.0,25.19,https://www.vivino.com/us-bennett-valley-bin-6410-pinot-noir/w/1996010?year=2019&price_id=30868658,38.5110803,-122.8473388
127,6705,California,2496,Sonoma,pinot noir,Bloodroot Cellars,4.0,32.19,https://www.vivino.com/bloodroot-cellars-pinot-noir/w/8307925?year=2018&price_id=30867931,38.5110803,-122.8473388
128,6705,California,2496,Sonoma,pinot noir,Castle Rock,3.4,27.99,https://www.vivino.com/castle-rock-winery-napa-valley-reserve-cabernet-sauvignon/w/1119803?year=2017&price_id=30868157,38.5110803,-122.8473388
129,6705,California,2496,Sonoma,pinot noir,Cattleya,4.0,47.18,https://www.vivino.com/cattleya-alma-de-cattleya-pinot-noir/w/4151983?year=2020&price_id=30865637,38.5110803,-122.8473388
130,6705,California,2496,Sonoma,pinot noir,Dante,3.8,17.22,https://www.vivino.com/dante-pinot-noir/w/4742770?year=2019&price_id=30865517,38.5110803,-122.8473388
131,6705,California,2496,Sonoma,pinot noir,Davies,4.3,190.4,https://www.vivino.com/j-davies-j-davies-cabernet-sauvignon/w/1103075?year=2015&price_id=30871075,38.5110803,-122.8473388
132,6705,California,2496,Sonoma,pinot noir,Daylight Wine & Spirits,3.9,32.66,https://www.vivino.com/daylight-wine-spirits-ammunition-pinot-noir/w/2826770?year=2016&price_id=30878897,38.5110803,-122.8473388
133,6705,California,2496,Sonoma,pinot noir,Enkidu,4.0,43.0,https://www.vivino.com/enkidu-e-pinot-noir/w/1084474?year=2019&price_id=33688258,38.5110803,-122.8473388
134,6705,California,2496,Sonoma,pinot noir,Fort Ross,3.9,59.5,https://www.vivino.com/fort-ross-vineyard-and-winery-sea-slopes-pinot-noir/w/4931243?year=2018&price_id=30870200,38.5110803,-122.8473388
135,6705,California,2496,Sonoma,pinot noir,La Follette,4.2,92.39,https://www.vivino.com/la-follette-heintz-vineyard-pinot-noir-russian-river-valley/w/6193201?year=2016&price_id=30869871,38.5110803,-122.8473388
